0.0161018107	1245149.45131249
0.0178156936	1137588.37817886
0.0193824833	1008486.370734
0.0203879438	949538.277639306
0.0225580443	841777.597115111
0.0241316374	769061.425100488
0.0262538786	702626.771732336
0.0280852839	641931.013885527
0.0300444435	604408.831865999
0.0326866826	552197.539078273
0.0361658656	489530.04689165
0.0400153742	447242.450716491
0.0428067472	408607.829065834
0.0465713588	373310.623145052
0.0506670468	341062.533411453
0.0532953846	302356.215227948
0.0560600666	284682.875418662
0.0589681657	268042.578504752
0.0620271216	252374.941013985
0.0652447599	230573.76730035
0.0686293122	210655.86762883
0.0734167223	192458.557129139
0.0759342424	175833.20431166
0.0785380903	165555.393527407
0.0812312264	146766.933608426
0.0826122302	138188.105855627
0.0868977148	118871.234342594
0.0914055076	105380.840738498
0.0961471408	93421.4375426368
0.1011347448	77978.3202785816
0.1046027388	71242.2358659986
0.1081896531	65088.0418179597
0.1118995657	59465.4720784582
0.1157366943	52716.8871190414
0.1217405005	45347.7627740741
0.1259150829	41430.4386142736
0.1324468899	35639.0106582622
0.1369886033	31594.4301161365
0.1440948458	27177.946198783
0.1490359772	24830.2046841979
0.1567671737	22012.2880005477
0.1621428496	19514.1695037022
0.1677028619	17828.4561855802
0.1764023975	16288.3616390054
0.191915992	13595.7989312682
0.2018715763	11695.2858628951
0.2159536356	10060.4394126676
0.2310180242	8397.3891571324
0.2556076712	7009.2509644792
0.2734382268	6403.7633623221
0.2828146496	5850.5802415175
0.3129175491	5032.7464192625
0.3404368802	4461.5928472404
0.3580969409	4076.1823135662
0.3830768932	3724.0651091026
0.4310576046	3203.490007698
0.4534185882	3016.2394580805
0.476939541		2839.9340864557
0.5102096576	2673.9341247612
0.5645165688	2370.4761518215
0.6141626126	2231.9169675515
0.6681747456	2101.4568512813
0.7269369405	1978.6223959047
0.8043123868	1807.7009470735
0.9360882297	1651.5443880621 
1.0533340881	1508.8772676449
1.2054156624	1420.6803021501
1.2679462373	1378.53431326
1.3794549474	1337.6386298586
1.5262846601	1297.9561603067
1.6887429836	1259.450913328
1.9002594995	1222.0879653653
2.1382686414	1150.6544217471
2.5309037579	1116.5190371697
3.2046037747	1083.3963150028
3.9898053909	1051.2562135411
4.9673994591	1020.0695822987
5.7812415202	989.8081355695
6.3965990808	931.951823561
6.8428099283	904.3044836616
7.197778635	877.4773314417
7.5711612366	851.4460351632
8.0993066197	801.6772711992
8.5194557143	732.4251284094
8.9613999169	710.6969596735
9.5865248936	630.0417719635
10.0838229888	575.6162015711
10.6069182732	525.8921332765
10.7872454082	495.1526614008
11.1571489681	425.9368610945
11.346830519	401.0399795214
11.5397368267	344.9798887629
11.9354439391	315.1791230751
12.5545915033	279.4102472021
12.7680308322	263.0781462023
13.430368591	226.3032970457
13.8909070291	200.6207122898
14.6114936529	172.5765872317
15.369460491	152.9913099231
15.8964919929	135.62871585
16.4415958405	123.9125558266
17.0053917495	116.6696132461
17.5885206861	103.4290760124
18.1916455959	94.4944518214
19.4606495613	81.2853758794
20.4701649035	74.2636145555
21.172103775	65.8356260993
22.2704002898	61.9873989652
22.6490170923	56.6326753644
24.2289562105	50.2055772885
25.9191079532	44.5078742026
27.7271604791	39.456788927
29.1654985887	36.0483510444
31.2000112535	33.9412511222
32.8185024524	31.0092678247
35.107839584	27.4901050041
38.8447314694	25.8832520848
41.5544433537	23.6473515128
45.2089219442	21.6045971247
50.0209769029	20.3417641906
53.5103158802	19.7383041677
58.2162459317	18.5845598779
62.2772664998	18.0332291859
67.7542003419	17.4982543039
74.9659833642	16.9791500196
82.9453913322	15.9866839387
99.8451469729	15.5124219934
122.2314594002	15.0522295321
157.3993892139	15.0522295321
195.9658590436	14.1723958988
199.2974546137	14.1723958988
341.8098046133	14.6056891685
487.0040579066	14.1723958988

