0.016375556	142412.936763438
0.0184266085	126250.855315567
0.0190584721	122505.489706256
0.0210870632	115344.793021224
0.0225580443	108602.653717889
0.0241316374	104433.065317981
0.0262538786	99221.1148457937
0.0280852839	96277.6151733989
0.0300444435	93421.4375426368
0.0326866826	90649.9914524697
0.0355612917	89026.7461308127
0.0386887065	87960.7632518228
0.0428067472	87960.7632518228
0.0481683292	86646.215795321
0.054201454	82819.2765532224
0.0609902329	77978.3202785816
0.0641540829	75665.0106513856
0.0663539794	73420.3278093289
0.0721894371	69966.5200692189
0.0759342424	67077.9813217886
0.0812312264	63157.1359813771
0.0883750539	59465.4720784582
0.094539878	56839.0359836085
0.1011347448	54328.6027778173
0.1063810792	51929.0489135152
0.1100289744	49635.477136977
0.117704322	46734.1818770911
0.1238101984	44002.4732651145
0.1324468899	41806.4378369363
0.1416860557	39008.7446546312
0.1567671737	36728.6036649868
0.1648994237	34581.7415844354
0.1734535317	31594.4301161365
0.1887077901	28865.1747606809
0.2123436036	25977.566610672
0.2233588642	23733.5187663759
0.2471332672	21814.313630918
0.2556076712	20725.6247000422
0.2734382268	18935.2609555522
0.2925125976	16786.3464204305
0.3025430963	15805.150104618
0.3236477505	14439.8369653006
0.3462246128	12801.096648367
0.3580969409	12052.8463409356
0.3895895443	10847.1062886598
0.4097993848	9761.9858006379
0.4310576046	8654.1228972491
0.4534185882	7671.9885328862
0.476939541	7009.2509644792
0.5188836799	5850.5802415175
0.5550797152	5186.6127921433
0.6038958411	4200.8036108739
0.6352227562	3724.0651091026
0.6681747456	3301.4304455785
0.7355660468	2714.5015433184
0.8043123868	2300.15346106
0.9050532072	1862.9678659301
0.9730963827	1651.5443880621
1.0184119024	1508.8772676449
1.1459688719	1259.450913328
1.2054156624	1150.6544217471
1.3114251616	1020.0695822987
1.3794549474	960.4444267731
1.5007702188	877.4773314417
1.6327544831	826.1869849151
1.7466513761	777.8946641523
1.9325656173	710.6969596735
2.2115916402	630.0417719635
2.4060886337	593.2145404757
2.5309037579	550.1927227733
2.662193629	487.7527520826
2.8002941228	438.9590470806
3.0465641746	334.7456942456
3.1510333779	285.3628766832
3.2590849165	259.9281175663
3.3708416316	219.5897695697
3.4281489662	194.6690859467
3.5457030273	167.4569196209
3.6672881144	152.9913099231
3.7930424545	131.6051460554
3.9231090149	111.852956677
4.0576356652	94.4944518214
4.3406862403	69.9227542411
4.5658580334	53.3223795424
4.8027105455	42.5420765182
4.9673994591	37.1504588324
5.3139128945	27.9071693535
5.6845982456	22.9458277339
6.0811416851	18.5845598779
6.3965990808	15.9866839387
6.7284207341	12.9481267075
7.197778635	10.807724629
7.6998777761	9.2969475132
8.2370021049	7.9973570784
8.8115948914	7.0897573939
9.2686937259	6.477315319
9.9152547547	5.6564055118
10.7872454082	4.792998091
11.5397368267	4.3789594247
12.3447201754	4.04917081
14.1270649218	3.4831502268
15.1125338454	3.2894442249
16.4415958405	3.1441579816
17.8875413313	3.0508831982
20.1279713174	3.0508831982
23.0340707204	3.0508831982
26.3597560623	2.9603755103
29.6613382537	2.9603755103
35.107839584	3.0508831982
40.85979023	3.1441579816
47.5541211713	3.2402844588
55.3452288336	3.3393498151
65.5078809667	3.4414439007
74.9659833642	3.4414439007
78.8548212017	3.4414439007
90.2399700182	3.3393498151
103.2689195765	3.2402844588
118.179003698	3.0508831982
137.5410551577	2.9603755103
147.1355771853	2.8725528291
165.5644351841	2.7873355008
189.4688167372	2.7046462351
224.2596327683	2.7046462351
256.6384937398	2.7046462351
298.685283498	2.7046462351
347.6208782177	2.7873355008
397.810776184	2.9603755103
447.636919153	3.1441579816
487.0040579066	3.3393498151

